isoform	associated_gene	chrom	start	end
e61e6cb9-4c41-495d-b403-5c445134be8b	PPIEL	chr1	39522279	39559671
f4966792-4825-4d2d-91c9-dc068f5850e8	PPIEL	chr1	39522279	39541841
24b98eb4-e13d-4f04-9909-ac838e43ab4f	PPIEL	chr1	39528699	39559671
71ccfa39-13bd-4fae-aa67-70f5daae7527	PPIEL	chr1	39528875	39559671
2795be64-23af-475f-986e-bddd46ce76df	PPIEL	chr1	39548869	39559671
caa65a68-3f54-4ef2-8b5b-b1fbaf8b5e87	novelGene_CAP1_AS	chr1	40013904	40040465
9a63b3a9-8157-4bb1-a645-e504eb728e3f	novelGene_CAP1_AS	chr1	40014845	40040465
ENST00000657314.1	RP11-399E6.6	chr1	41241453	41334513
8dc3577d-f14b-4677-93ce-9327560e25f8	RP11-399E6.6	chr1	41241456	41259926
3cd38a95-c6fc-4c4d-9b40-1d69216106b3	RP11-399E6.5	chr1	41302931	41305912
ENST00000662236.1	RP11-399E6.5	chr1	41302931	41305912
ENST00000670055.1	RP11-399E6.5	chr1	41302931	41305912
06de658d-f1ce-44c2-9704-3d8486ae27e8	PPCS_CCDC30	chr1	42456538	42590746
2eb4df09-ea52-4040-a834-fd7c1b38678a	PPCS_CCDC30	chr1	42456538	42589461
74c9605a-0cf0-40a7-ba37-41c159e409fa	PPCS_CCDC30	chr1	42456538	42590268
1044759f-e89e-41f6-a7a1-5acfece96b38	PPCS_CCDC30	chr1	42456560	42582080
2ebf7264-00e9-4064-b69d-874c2257ad43	PPCS_CCDC30	chr1	42456560	42490206
55888a90-90ff-451e-9698-1939b55bfdb9	PPCS_CCDC30	chr1	42456560	42536529
68759cad-8b6f-45c9-a0cb-c6e06a7f30b4	PPCS_CCDC30	chr1	42456560	42646216
6d1678d2-1fed-4ef2-a453-cc93a00c1d65	PPCS_CCDC30	chr1	42456560	42589461
94f8f5ab-6034-4b3a-9d6c-cdcfce594b68	PPCS_CCDC30	chr1	42456560	42536529
a792ce46-1962-40ae-be84-03513f56c3ae	PPCS_CCDC30	chr1	42456560	42566470
c8284262-7863-4d2d-9ea3-ba0998581e84	PPCS_CCDC30	chr1	42456560	42473417
dadce655-1911-4b29-bd79-9efba264971b	PPCS_CCDC30	chr1	42456560	42473417
ec91f430-b117-47e9-ada8-b572ef098d6d	PPCS_CCDC30	chr1	42456560	42473417
f067ee54-f225-4b73-856b-ce4cdc6f72c0	PPCS_CCDC30	chr1	42456560	42484148
e73dcb27-2dd9-4801-b01f-5fcec750341a	RP5-994D16.13	chr1	42673719	42682160
17417fc0-5d1e-4091-a611-d0e1231984ab	RP11-342M1.3	chr1	42828498	42846422
68326d62-f93c-46df-8c47-4708c2bd890c	RP11-342M1.3	chr1	42832358	42846422
45335d8a-4343-469e-bf57-014132440e76	RP11-342M1.3	chr1	42841897	42846422
7188cd9c-45dd-4133-a01d-b9c7edad9a20	RP11-342M1.3	chr1	42841897	42846422
8d67ea72-0a0f-4158-962b-d9f1ec387647	RP11-342M1.3	chr1	42841897	42846422
bba11d32-0838-4b7f-8a9a-0b57bc8ac9de	RP11-342M1.3	chr1	42841897	42846422
451c091d-fe98-40ed-8c28-7797cdeca5d3	MED8-AS1	chr1	43368208	43386486
3217dad3-cb52-4e50-992f-30d96a758a75	RP11-570P14.1	chr1	44122152	44122512
023609c5-ceee-47ac-a74a-d4d6d910527b	novelGene_ARMH1_AS	chr1	44701492	44724790
dad2738c-9d2e-4bb2-9875-8c07c7a619ef	IPP_RP11-767N6.7	chr1	45697058	45750790
157c4e50-e7ff-4eaf-b392-42e154775201	NSUN4_FAAH	chr1	46340788	46413845
2fda1fe3-cb31-4cd3-b5a3-12c026d0f511	NSUN4_FAAH	chr1	46340788	46413845
17df625f-2519-4d3d-b62d-4e6e2750b7e7	NSUN4_FAAH	chr1	46340801	46413845
db710b81-b98c-4ccc-95a5-5aae53b89bf5	NSUN4_FAAH	chr1	46340801	46413845
72e1e22c-975d-424c-8c6d-d543ef69b1ba	FAAHP1	chr1	46442861	46445702
ENST00000635606.1	FAAHP1	chr1	46442861	46482493
9e27ecb2-7df1-44df-99f7-5c3f97ffa483	EFCAB14_ATPAF1	chr1	46635040	46719114
f7cc1523-d434-41a4-b61f-7f2ad510f326	FOXD2-AS1	chr1	47432132	47437679
7b352a02-4a3c-4993-b46a-ec0a29ff238d	FOXD2-AS1	chr1	47434311	47437679
7e471ee1-53c7-4e35-bbdf-aa6d87b63a9f	RP11-155O18.7_PLA2G12AP1	chr1	52365742	52370270
1464a312-e59a-4029-abe4-274fb7eed406	novelGene_207	chr1	52553366	52599036
62dc4fd1-4948-42f6-80ac-91bded810731	GPX7_SHISAL2A	chr1	52553366	52657065
4e2c0dde-ab16-42bd-9cf4-3dc3c4a52281	novelGene_EEF1GP7_AS	chr1	52571450	52633592
0c67a121-e094-459c-948a-5f97651f57d3	novelGene_SHISAL2A_AS	chr1	52601527	52633592
26358396-9995-4160-8f93-8dd0dee540ec	GPX7_SHISAL2A	chr1	52602399	52670776
3aeeceb3-5ed1-495d-b75c-d144acb8a9d0	CZIB_RP5-1024G6.2	chr1	53209982	53220634
4de3559f-e19c-4e0c-89f0-da7a28c45890	CZIB_MAGOH	chr1	53214473	53238508
fd24ebfb-b810-4493-8087-55f45a6c5e74	LINC01771	chr1	53328232	53337521
116ae26a-91a5-4e3a-9ffb-8f60a37007c6	HSPB11_YIPF1	chr1	53851732	53945610
7351f46a-860c-4262-acaa-9baf424fac55	novelGene_JUN_AS	chr1	58782033	58784048
8af32b24-37b8-488f-b8d2-5cb6925741d6	novelGene_JUN_AS	chr1	58782033	58784048
0257dc0d-3ae8-4810-a7c7-397ea73cf8d1	novelGene_JUN_AS	chr1	58782221	58784048
d9467e23-9a8a-4310-8d5c-adb54a29ca63	LINC01135	chr1	58785132	58816042
0cf91715-cd90-4fa8-bb0d-e522ca0366ba	LINC01135	chr1	58785152	58847101
ENST00000663144.1	LINC01135	chr1	58785152	58901001
ENST00000669294.1	LINC01135	chr1	58785152	58816042
dc795a46-6761-477a-9830-4ffec397d8fe	LINC01135	chr1	58785152	58831617
09593c54-e1c3-4bd5-9be8-f82676adced3	LINC01358	chr1	59020435	59088247
2f1cb128-deef-4f0e-b019-1c8ebc84233b	LINC01358	chr1	59020435	59045565
98075263-66c5-4060-9f2a-9c2d9ef5d9e5	LINC01358	chr1	59020435	59088247
ENST00000438195.6	LINC01358	chr1	59020435	59045565
b19d273a-0d4c-421d-840e-c4fd532d75a8	LINC01358	chr1	59020435	59065218
26dce480-5df2-474f-96b3-46be183b00aa	RP4-630A11.3_LEPROT	chr1	65420667	65494188
a5970956-0b5f-483f-8d70-771f64dfd8f7	RP4-630A11.3_LEPROT	chr1	65420667	65494188
2d5abfe0-d08f-4514-9e5e-10a879f83d15	HHLA3	chr1	70354804	70368023
2dbed2f7-971c-47cb-a177-d395adee6c71	HHLA3	chr1	70354804	70368023
7ef24a7f-cef8-4209-a428-73761f9f3b12	HHLA3	chr1	70354804	70368023
8c288029-94b8-4b11-b8fc-e46e635ef8c2	HHLA3	chr1	70354804	70368023
dcf654db-535d-4051-b3f4-da79fe7bf1e3	HHLA3	chr1	70354804	70368023
63de1f24-0c39-43fb-a909-31ee82a9dc42	HHLA3	chr1	70354810	70368023
67fd7a9e-bc85-47f7-a5c4-be7441332cbf	HHLA3	chr1	70354810	70368023
9263ae7a-84c7-4f48-89e8-6bafdbb1f297	HHLA3	chr1	70354810	70368023
ENST00000359875.9	HHLA3	chr1	70354810	70368023
ENST00000361764.8	HHLA3	chr1	70354810	70368023
ENST00000370940.6	HHLA3	chr1	70354810	70368023
ENST00000463058.5	HHLA3	chr1	70354810	70368023
bf115541-36eb-491b-8adb-0f8612a109f8	HHLA3	chr1	70354810	70368023
ee1d572e-af42-4e44-9d66-f82d03797cac	HHLA3	chr1	70354810	70368023
06eb4d07-49fe-4e8a-ba8f-dcad1fb1ae12	LINC01781	chr1	80641283	80646791
52f12238-34e1-4ddc-92d9-9cad89179395	LINC01781	chr1	80641283	80646791
71521e40-3a10-4e9d-b5cf-41786225b2a0	LINC01781	chr1	80641283	80646791
875c427a-6d36-4cb3-8556-63610d4d49e0	LINC01781	chr1	80641283	80646791
aef5aca1-8bda-4ad3-b848-3ad59ec89362	LINC01781	chr1	80641283	80646791
3052783b-ce3f-4578-aa19-af958bd08364	LINC01725	chr1	83577103	83861023
1417ae56-9bca-4b32-891f-4a1f51cb296d	LINC01725	chr1	83577350	83861023
07f924b9-1f8a-40bf-975f-3dd65bf96575	LINC01725	chr1	83616724	83861023
11e3a17d-6910-43aa-a2e7-6131d5dd75b1	LINC01725	chr1	83824791	83861023
d6463657-61f4-4177-8091-af2f11656dbe	LINC01725	chr1	83824791	83861023
64f633ab-f080-4f41-8536-db7de4bdef80	LINC01725	chr1	83825649	83861023
29bbc431-871a-4c95-88b6-a634c6594e43	CTBS_GNG5	chr1	84498324	84574480
726838f8-16a6-441e-ba9f-8444553fc34b	CTBS_GNG5	chr1	84498324	84574480
8da85f6c-82ec-4fea-8ae9-20eb9c32b7b5	CTBS_GNG5	chr1	84498324	84574480
96089dad-7f7e-4c26-8d3e-12b4892f5108	CTBS_GNG5	chr1	84498324	84574480
b109c8a1-429c-4569-9807-f167c8520c91	CTBS_GNG5	chr1	84498324	84574480
cecee2e3-957e-4df9-aa7f-fb16f6c4ac5e	CTBS_GNG5	chr1	84498324	84574480
ef1031e2-e572-4e50-ad34-0f88b2bbd0d1	CTBS_GNG5	chr1	84498324	84574480
8132485b-31b7-4e9e-988e-99463c103001	novelGene_241	chr1	84997220	84998124
6856e5ad-fa73-4020-beb0-bc30b1d20c45	RP11-131L23.1	chr1	85275900	85413994
618a2792-c6fb-41ef-80bb-7e8b1b0726f8	GBP1P1	chr1	89407678	89421935
9394fc20-0fc8-4e69-ae5f-b9e4b36f5c7f	LRRC8B_LRRC8C	chr1	89524828	89688344
3805a1e4-260f-45c2-ba25-64ee7752f221	LRRC8C-DT	chr1	89581773	89632913
ENST00000666228.1	LRRC8C-DT	chr1	89582578	89632913
ENST00000655657.1	LRRC8C-DT	chr1	89582601	89632913
158e8c2f-853c-4a7c-95ba-1032c011f09d	LRRC8C-DT	chr1	89608700	89632913
ENST00000660266.1	LRRC8C-DT	chr1	89619366	89632913
9b8c0519-233d-4f3a-b3f3-1dd35cde99bd	LRRC8C-DT	chr1	89624849	89633463
ENST00000415584.7	LRRC8C-DT	chr1	89624849	89632913
ENST00000526694.2	LRRC8C-DT	chr1	89625975	89632913
ENST00000655898.1	LRRC8C-DT	chr1	89625975	89632913
43ec2e4e-702a-4cb4-8bda-e04f4fe8124e	LRRC8D-DT	chr1	89820176	89821793
5c5b0c2f-d690-44f8-803f-3b945d2ab66d	GEMIN8P4	chr1	89993350	89994986
e33d186d-54f1-4761-bc1b-a4c40ee150bb	novelGene_EPHX4_AS	chr1	92025351	92030438
72de81ff-1b14-4e42-a3c1-8bef26cfe91d	CCDC18-AS1	chr1	93220466	93345828
632ebe6a-bb4e-4730-ac9a-e656c101fb2d	CCDC18-AS1	chr1	93232356	93345828
4afed1dd-5245-4860-9c3a-ffae2da1881d	CCDC18-AS1	chr1	93260591	93345828
a6dac670-1a40-474e-8d19-a0ca3f8065b4	CCDC18-AS1	chr1	93261897	93345828
95d8d002-f611-4fd4-acff-8705b488ae14	CCDC18-AS1	chr1	93264419	93345828
7a5a1daa-cef1-4d7e-973a-85155183f907	CCDC18-AS1	chr1	93264535	93345828
2b3e0a35-c304-47ef-aecf-6e380452671e	CCDC18-AS1	chr1	93264639	93345828
49a3dca8-9dd9-4d61-9c88-2c372cde7996	CCDC18-AS1	chr1	93264639	93345828
5cf610b8-3c73-4070-92ac-31e3dbe5ddd0	CCDC18-AS1	chr1	93264639	93345828
7584066a-5ebd-4ca1-9694-a71ca9713ba6	CCDC18-AS1	chr1	93264639	93345828
0b5659ef-55b0-475f-b987-a9c64291bad9	CCDC18-AS1	chr1	93264649	93345828
236cc29f-e980-46f0-b912-bc7bf0fb285f	CCDC18-AS1	chr1	93264649	93345828
50b2e5b5-0471-449b-8806-70393ba511e0	CCDC18-AS1	chr1	93264649	93345828
79dad7d7-3092-4352-9f5b-4ef4c9b69760	CCDC18-AS1	chr1	93264649	93345828
d84a2c7e-1980-4a0f-8c83-1d9b9305db32	CCDC18-AS1	chr1	93264649	93345828
031a05a7-db60-42d3-91d1-83f8274e6d51	CCDC18-AS1	chr1	93264650	93345828
08226304-b156-44d8-b921-5d45e81819ce	CCDC18-AS1	chr1	93264650	93345828
0f7a827f-a0de-4cd4-a193-8adca805733c	CCDC18-AS1	chr1	93264650	93345828
11618fd1-7f4f-4c68-a44f-b2e49ca9478f	CCDC18-AS1	chr1	93264650	93345828
130c14cf-a88d-454a-9d69-2d4a288667e2	CCDC18-AS1	chr1	93264650	93345828
165ce9d1-d953-43f9-ae86-32ec5cf09413	CCDC18-AS1	chr1	93264650	93345828
1860b54c-7ade-4cfd-acbc-d7c0bdbaf03e	CCDC18-AS1	chr1	93264650	93345828
1b26ce68-4813-4da0-b162-960f47e0fd1c	CCDC18-AS1	chr1	93264650	93345828
1b5e98a9-d925-49ab-a490-285596b8c2be	CCDC18-AS1	chr1	93264650	93345828
2223afa6-8058-49db-bd85-a09dfc8020c6	CCDC18-AS1	chr1	93264650	93345828
27dbf6d2-853e-4738-9ee1-14943e11af79	CCDC18-AS1	chr1	93264650	93345828
29b18fde-9bc9-483e-b440-97d4abd8f6ad	CCDC18-AS1	chr1	93264650	93345828
3166f6d6-8ac0-4971-96cc-5d0e701308fb	CCDC18-AS1	chr1	93264650	93345828
3455b7ca-3f75-49f3-82ed-60e119811823	CCDC18-AS1	chr1	93264650	93345828
38d93cef-3b01-4051-9c94-d095c3523a9b	CCDC18-AS1	chr1	93264650	93345828
3e5c114b-375e-4525-b76f-7a57a4fc67df	CCDC18-AS1	chr1	93264650	93345828
3f09af5d-2b02-40f1-846e-080469594acc	CCDC18-AS1	chr1	93264650	93345828
42f1384b-d08b-4e4a-a0ea-d1489dbb55a0	CCDC18-AS1	chr1	93264650	93345828
43134127-f5b2-44e2-9dd8-ae4202751793	CCDC18-AS1	chr1	93264650	93345828
4384cb78-3cd1-4d29-a87d-57492b5ec092	CCDC18-AS1	chr1	93264650	93345828
47d2c9d7-e31c-4c64-bc69-b08579d575b8	CCDC18-AS1	chr1	93264650	93345828
489ae98c-a966-462a-be4a-73c93e4f8a6f	CCDC18-AS1	chr1	93264650	93345828
549f94c0-81ba-4fb6-a678-a3fb78e9e1b1	CCDC18-AS1	chr1	93264650	93345828
5647545c-d193-4a08-a11a-0c7e6c32add4	CCDC18-AS1	chr1	93264650	93345828
581156ec-b836-42f8-9614-1ce777ad16f5	CCDC18-AS1	chr1	93264650	93345828
5c47c02b-554e-481c-8546-eff6c4e205bc	CCDC18-AS1	chr1	93264650	93345828
5d073f3c-1d2b-4c67-9bee-9fac15d4531b	CCDC18-AS1	chr1	93264650	93345828
61938235-eb64-4ae2-a670-1f16576b202e	CCDC18-AS1	chr1	93264650	93345828
619c48dd-3482-46d6-ab2b-b80893bf1d42	CCDC18-AS1	chr1	93264650	93345828
639ed8e3-6e98-4fba-b195-54ca4192925e	CCDC18-AS1	chr1	93264650	93345828
65450322-aafb-433d-9593-d1c3dd867733	CCDC18-AS1	chr1	93264650	93345828
679ead66-725b-4906-b905-611b15d6f040	CCDC18-AS1	chr1	93264650	93345828
6f40f2db-c96b-4d7b-be47-ca2bf46868cd	CCDC18-AS1	chr1	93264650	93345828
75b8895a-9287-4770-aa4e-aadaf5fbf7c6	CCDC18-AS1	chr1	93264650	93345828
78c1160b-c624-49fc-98d2-da0f003d6902	CCDC18-AS1	chr1	93264650	93345828
7ae7afdb-757a-49b7-9753-469a2abb8a99	CCDC18-AS1	chr1	93264650	93345828
7f5730be-78f4-47d5-bc0a-7b010ec1dd50	CCDC18-AS1	chr1	93264650	93345828
7fac0026-091f-4bbb-b1c4-bca9036b2e64	CCDC18-AS1	chr1	93264650	93345828
81ce6e2b-d803-45f5-8d06-43eaee6ad283	CCDC18-AS1	chr1	93264650	93345828
83bd80ed-3722-4ba4-a8c4-115e24ffde02	CCDC18-AS1	chr1	93264650	93345828
84a2a89b-bce8-4561-9642-132c21200a85	CCDC18-AS1	chr1	93264650	93345828
889debd6-c0bc-400f-a6e2-0de96299d915	CCDC18-AS1	chr1	93264650	93345828
8adc9a58-b71c-4d02-ab15-e9ff8b41f70f	CCDC18-AS1	chr1	93264650	93345828
8fc690ae-ccda-482a-a40d-44a3fe51866a	CCDC18-AS1	chr1	93264650	93345828
9df9dce0-3c43-4f16-9d1d-9eb9b799298b	CCDC18-AS1	chr1	93264650	93345828
ENST00000661111.1	CCDC18-AS1	chr1	93264650	93345828
ENST00000668257.1	CCDC18-AS1	chr1	93264650	93345828
a9461645-1c8e-4fa8-9c14-adcb71b0623f	CCDC18-AS1	chr1	93264650	93345828
b4d56d4b-e3b9-40cb-a5a4-1adbdab238b9	CCDC18-AS1	chr1	93264650	93345828
b9107225-de1d-4cb8-9eb0-a1cbd0f019d7	CCDC18-AS1	chr1	93264650	93345828
b916a17f-75ce-4fbb-9695-41519434d26d	CCDC18-AS1	chr1	93264650	93345828
c8b36afa-a32f-4eeb-876f-f738d1386dd1	CCDC18-AS1	chr1	93264650	93345828
ca23fb02-0dc7-4990-8f40-a19717091737	CCDC18-AS1	chr1	93264650	93345828
cfe21dab-f5f6-403c-a08b-ea370a7814e0	CCDC18-AS1	chr1	93264650	93345828
d2dbc9c5-6533-4f31-9ae4-5fa7fedefb9f	CCDC18-AS1	chr1	93264650	93345828
d58be269-701b-4516-9cc8-55ccb02f9d13	CCDC18-AS1	chr1	93264650	93345828
dc1a3b31-b1ad-4e21-8db1-5e91bab02ce4-1	CCDC18-AS1	chr1	93264650	93346306
dce9cf2e-e1e1-4bb9-82e3-c56e2b8363e5	CCDC18-AS1	chr1	93264650	93345828
de0388ed-1a71-4665-a9f9-b392e3d03503	CCDC18-AS1	chr1	93264650	93345828
e07215db-165e-42e5-a54a-9fe49d9bfb88	CCDC18-AS1	chr1	93264650	93345828
e1726ef6-121f-4ea7-beb2-d300ec4ec365	CCDC18-AS1	chr1	93264650	93345828
e9ef0d31-6af1-4951-a453-dab4f6c60478	CCDC18-AS1	chr1	93264650	93345828
eae3ae46-28ac-43de-a1ac-fec36d69b9ea	CCDC18-AS1	chr1	93264650	93345828
fca74999-6fe2-4cee-abb5-3ac3571aa4b2	CCDC18-AS1	chr1	93264650	93345828
fe42687a-0790-4e0f-9bce-8143076c2731	CCDC18-AS1	chr1	93264650	93345828
9f44ffb5-5e3b-4e8a-be79-a6b9250f12d2	CCDC18-AS1	chr1	93310127	93345828
b7034cf4-e446-4c90-b1b9-9b03fa49be73	CCDC18-AS1	chr1	93310127	93345828
bb60f4c6-f816-4217-aad8-a92575b7f03e	CCDC18-AS1	chr1	93311484	93345828
0a9550f8-70c8-4732-b375-c9e5d73d4f33	CCDC18-AS1	chr1	93332239	93345828
2c7e5ae5-8797-4153-86ea-862a780d0f9b	CCDC18-AS1	chr1	93332240	93345828
3affef0c-0741-481a-afea-e67815c85397	CCDC18-AS1	chr1	93332240	93345828
6110888a-ef87-4013-9f52-8a96e8bec020	CCDC18-AS1	chr1	93332240	93345828
6da02bd2-8f97-49f5-8ec8-9a35035daa8e	CCDC18-AS1	chr1	93332240	93345828
dfc825bd-769b-4d3c-9a02-a986958dec69	CCDC18-AS1	chr1	93332240	93345828
0c3dd507-9acf-49cf-86f7-d02a686aae7c	CCDC18-AS1	chr1	93338008	93345828
0dcd4a3f-957f-4742-8cca-938a00e22639	CCDC18-AS1	chr1	93338130	93345828
3406c12a-c5d3-4de4-86f6-d04dafe5d594	CCDC18-AS1	chr1	93338130	93345828
35ab5618-ff9a-49ed-b81f-d761654dfbce	CCDC18-AS1	chr1	93338130	93345828
3e287bf0-deb8-4f3c-9f91-c2692cafa73c	CCDC18-AS1	chr1	93338130	93345828
55f97a50-3d53-4fb5-a596-04e3ff1ffd7e	CCDC18-AS1	chr1	93338130	93345828
72e31564-1286-40b3-a577-88085f1916f5	CCDC18-AS1	chr1	93338130	93345828
76ab994f-d9b4-4d80-9451-8ed909bdd308	CCDC18-AS1	chr1	93338130	93345828
771184ee-89e0-4d5d-8d5e-4e686dbc0177	CCDC18-AS1	chr1	93338130	93345828
ENST00000449305.5	CCDC18-AS1	chr1	93338130	93345828
ENST00000457387.2	CCDC18-AS1	chr1	93338130	93345828
a22eadc1-f6f5-4a88-b228-46cbcb108783	CCDC18-AS1	chr1	93338130	93345828
b43c7679-c91a-4a74-abd1-37f3a211e233	CCDC18-AS1	chr1	93338130	93346306
da1b1e54-2da3-4b79-b7b8-9d5d590e53e4	CCDC18-AS1	chr1	93338130	93345828
3295015e-ba00-4ef0-9123-363b0ab733da	FNBP1L_BCAR3-AS1	chr1	93448117	93594784
a00ebca4-3a9d-4a26-b769-a92fe7ef93fe	RPL7P9	chr1	96678782	96679641
0a3f6c42-b158-4d22-a5f0-586592a948dd	DBT_LRRC39	chr1	100175349	100249833
0f79afe2-da60-4e0a-aa3f-7d9d28963343	novelGene_259	chr1	100366437	100424082
8b84f7b9-7c49-482a-9dbf-9651e338a1a1	BCAS2P2	chr1	100392453	100424082
35005d43-a2a7-493a-b6b0-fb6853889f99	BCAS2P2	chr1	100392638	100424082
f72eeb96-5549-4c54-8d6e-eb018fcbf6fb	BCAS2P2	chr1	100392638	100424082
9775232f-80b4-41ef-8fb5-8f2eebaf61e7	BCAS2P2	chr1	100392641	100424082
8ea3e6e8-c99d-40d0-8fbf-ea5028971fb6	novelGene_CDC14A_AS	chr1	100407820	100424082
2675fe75-34ed-4942-9c25-92e6078855ba	novelGene_CDC14A_AS	chr1	100407906	100424082
06292155-e0c6-415d-9603-c7297fe50b54	novelGene_CDC14A_AS	chr1	100411336	100424082
40957f61-dcc4-4dc2-9010-a9e64034bb30	novelGene_CDC14A_AS	chr1	100411336	100424082
7365501c-4e2b-4b4f-a563-74b081bd48aa	novelGene_CDC14A_AS	chr1	100415590	100449685
210119ee-3a0e-4c7b-8c4d-97d26c09a173	novelGene_CDC14A_AS	chr1	100415668	100449685
3e5f1b09-72d7-4055-b96e-f2092ea5718d	SLC30A7_RP11-421L21.3	chr1	100896089	101087248
b1076480-785e-4f5f-8c7e-9918a47d60b8-1	SLC30A7_RP11-421L21.2	chr1	100896089	100996075
d82a4c12-38f8-4183-a933-b2b51f7365ee	SLC30A7_RP11-421L21.2	chr1	100896089	100998524
21828c6c-a857-4d80-bbfb-e0752a2a7152	RNPC3_AMY2B	chr1	103525965	103556365
103334e2-3ea4-4290-adac-d1087e3d19ac	SCARNA2	chr1	109100192	109103227
4ba0027f-b53f-41b5-aacf-82ab4dcce9ec	GSTM2_GSTM4	chr1	109656098	109675286
765327a2-27bc-4658-997d-51cfca285eb6	GSTM2_GSTM4	chr1	109656098	109675286
891ba637-61a4-4f67-b2b6-cf965bb142d4	GSTM2_GSTM1	chr1	109668056	109693743
5ed227c5-91fc-48f5-88e3-5b4a99ee3eab	GSTM1_GSTM5	chr1	109687844	109717838
699fa127-4ccf-47f6-acd8-bd4467f52c30	RBM15-AS1	chr1	110286975	110339065
a9fc3a9b-d365-4b19-9e55-492d31331dce	RBM15-AS1	chr1	110289661	110339171
e8cee23f-8b02-4a06-a796-2fe39307e1db	RBM15-AS1	chr1	110292259	110339065
2b73e1ef-0cc2-4d08-a149-409c018e7719	RBM15-AS1	chr1	110315031	110339171
5659cdfd-75f3-4283-b09d-3a2f985cd391	RBM15-AS1	chr1	110315031	110339065
692344cb-7a4b-4e7e-97d2-076a01c8946a-1	RBM15-AS1	chr1	110315031	110339065
e696a3df-976e-4640-9d72-9e1c9ec52d5c	RBM15-AS1	chr1	110315031	110339065
efe751f2-fdf0-4af4-ad61-64e4db124008	RBM15-AS1	chr1	110315496	110339065
5659cdfd-75f3-4283-b09d-3a2f985cd391-1	RBM15-AS1	chr1	110315499	110339171
e573cbd0-ec3d-4de4-ad8d-750d33afca87	RBM15-AS1	chr1	110315499	110339065
0647a93c-4dd5-468e-9533-287f70afa821	RBM15-AS1	chr1	110336813	110339065
30f49791-c317-4858-a9ea-3f294a9457dd	LAMTOR5_SLC16A4	chr1	110362850	110407694
025891ee-7402-47bf-92a9-5a0fc0bac3bd	CD53_RP11-96K19.2	chr1	110873147	110952961
c7fbc5da-eea2-49be-8fe3-219fa0b8515e	CD53_RP11-96K19.2	chr1	110873147	110952961
614855f5-859e-4b40-bfd5-f373c2491b1a	DENND2D_RP5-1180E21.5	chr1	111184808	111200646
e22f1fe3-6e5e-4c45-b3f5-7397b54195ed	WDR77_OVGP1	chr1	111414318	111449256
47f33183-92b7-4c1f-bdaf-b56c8fecd9ed	C1orf162_ATP5PB	chr1	111449463	111478512
017a5016-051e-4f2f-8007-abee14c0604c	C1orf162_ATP5PB	chr1	111449464	111478512
c8cda06e-e9ce-427a-aa8f-ba9cb3b638ff	RP4-773A18.8	chr1	111753908	111755824
40a4359d-7dad-4e9e-9604-7582d2e89704	RP4-773A18.8	chr1	111755061	111755537
17dc1545-a77b-42dc-ae11-c9426ec30c05	PPM1J_RP11-426L16.10	chr1	112701130	112715328
0341620b-5e31-4061-9c6e-c4e8884ee210	SLC16A1-AS1	chr1	112956414	112971769
03dbd1a2-3a57-4c08-bf25-323706c4f535	SLC16A1-AS1	chr1	112956414	113018029
05d87bc0-299d-40f5-884f-10217623a264	SLC16A1-AS1	chr1	112956414	113014262
1d381934-7449-4c21-a4b1-bb14f7b31f4f	SLC16A1-AS1	chr1	112956414	113018029
2482c0ae-76e2-4bf5-b665-4c7919992a1a	SLC16A1-AS1	chr1	112956414	113047055
31597259-98fe-4d4e-88b1-af3669152043	SLC16A1-AS1	chr1	112956414	112999758
368388b1-37dc-48c2-9981-4bb87cc74937	SLC16A1-AS1	chr1	112956414	112964072
59d09074-a109-4bca-aeaa-c829a1864e90	SLC16A1-AS1	chr1	112956414	112999758
5ffd99bd-cb41-4c13-b230-f3ca3f2a0a27	SLC16A1-AS1	chr1	112956414	112964072
8faa5a44-2a44-4c10-aacc-86f3d142489c	SLC16A1-AS1	chr1	112956414	112999758
9a3eda0a-84fd-4821-b212-2f096e3a43d9	SLC16A1-AS1	chr1	112956414	112958470
bfab4413-3ce0-47b1-ba31-7732402a7571	SLC16A1-AS1	chr1	112956414	112968824
577a16a2-75eb-4ba0-953f-1ffa514b3ba1	SLC16A1-AS1	chr1	112956432	112999045
c43cd198-54bd-4f2e-9545-e3a32a50a8cf	SLC16A1-AS1	chr1	112956432	113072006
07bc02de-912e-4a66-b9ea-ccb8b042be3a-1	SLC16A1-AS1	chr1	112956460	112999758
0e19da0e-2bd2-436e-b37f-078f3e999cd4	SLC16A1-AS1	chr1	112956460	113047055
198e33c3-c4e0-441e-88ac-dbf41bd80b69	SLC16A1-AS1	chr1	112956460	113018344
ENST00000416193.5	SLC16A1-AS1	chr1	112956460	112964072
ENST00000608511.6	ATP1A1-AS1	chr1	116391951	116418572
ENST00000675524.1	ATP1A1-AS1	chr1	116392426	116418572
0cac152a-2a8b-48f2-a22c-26a7a58b4467	ATP1A1-AS1	chr1	116397859	116418572
ENST00000493908.2-1	ATP1A1-AS1	chr1	116397859	116418572
2242467a-5a88-4ccb-b01a-b6936c883a4d	ATP1A1-AS1	chr1	116400876	116418572
ef0cc2ce-3b0e-47a2-a058-e002adadb279	ATP1A1-AS1	chr1	116402264	116418572
ENST00000676321.1	ATP1A1-AS1	chr1	116413729	116418572
336132dd-0f65-4825-8daa-d6ca305c0f3d	LINC01762_CD58	chr1	116453034	116571026
